1 	 18106.355127 	 0.199377 	 3637.337075
2 	 620.019682 	 0.371940 	 3644.555117
3 	 259.517897 	 0.351280 	 3659.584813
4 	 148.908031 	 0.365563 	 3651.351531
5 	 101.329839 	 0.351313 	 3663.397876
6 	 70.861661 	 0.366592 	 3655.918352
7 	 53.806976 	 0.352367 	 3664.330089
8 	 40.296372 	 0.367776 	 3658.754843
9 	 32.059010 	 0.353509 	 3664.534895
10 	 24.834639 	 0.369053 	 3660.554466
11 	 20.279656 	 0.354694 	 3664.535441
12 	 16.038309 	 0.370314 	 3661.718039
13 	 13.323101 	 0.355819 	 3664.480864
14 	 10.688372 	 0.371471 	 3662.483174
15 	 8.988987 	 0.356831 	 3664.418371
16 	 7.287985 	 0.372497 	 3662.992629
17 	 6.186780 	 0.357719 	 3664.360790
18 	 5.057138 	 0.373401 	 3663.339187
19 	 4.324762 	 0.358473 	 3664.313032
20 	 3.557981 	 0.374187 	 3663.576668
21 	 3.060775 	 0.359156 	 3664.276736
22 	 2.531482 	 0.374876 	 3663.740438
23 	 2.188550 	 0.359759 	 3664.246989
24 	 1.818209 	 0.375430 	 3663.855892
25 	 1.578303 	 0.360319 	 3664.223929
26 	 1.316324 	 0.375865 	 3663.936954
27 	 1.146424 	 0.360791 	 3664.205780
28 	 0.959236 	 0.376308 	 3663.994814
29 	 0.837851 	 0.361212 	 3664.193499
30 	 0.703053 	 0.376740 	 3664.035207
31 	 0.615737 	 0.361644 	 3664.182446
32 	 0.517953 	 0.377073 	 3664.065911
33 	 0.454702 	 0.361923 	 3664.174395
34 	 0.383297 	 0.377261 	 3664.087335
35 	 0.337130 	 0.362161 	 3664.167982
36 	 0.284809 	 0.377554 	 3664.102209
37 	 0.250810 	 0.362586 	 3664.164161
38 	 0.212245 	 0.378054 	 3664.115446
39 	 0.187283 	 0.362440 	 3664.159795
40 	 0.158614 	 0.379564 	 3664.123087
41 	 0.140406 	 0.361436 	 3664.156110
42 	 0.118570 	 0.380050 	 3664.129092
43 	 0.105347 	 0.361972 	 3664.154063
44 	 0.089196 	 0.379083 	 3664.134277
45 	 0.079197 	 0.363256 	 3664.152972
46 	 0.067488 	 0.379131 	 3664.137825
47 	 0.059920 	 0.360876 	 3664.151744
48 	 0.050760 	 0.382435 	 3664.140418
49 	 0.045371 	 0.360082 	 3664.151334
50 	 0.038358 	 0.382206 	 3664.143147
51 	 0.034606 	 0.358567 	 3664.150243
52 	 0.029147 	 0.383230 	 3664.143829
53 	 0.026374 	 0.357456 	 3664.148878
54 	 0.022057 	 0.384745 	 3664.144921
55 	 0.020042 	 0.357407 	 3664.149151
56 	 0.017046 	 0.378431 	 3664.145330
57 	 0.015322 	 0.354851 	 3664.148742
58 	 0.012850 	 0.390167 	 3664.146012
59 	 0.011646 	 0.359476 	 3664.148605
60 	 0.009995 	 0.380608 	 3664.146012
61 	 0.008999 	 0.351627 	 3664.148059
62 	 0.007389 	 0.403673 	 3664.146422
63 	 0.006844 	 0.367328 	 3664.148332
64 	 0.005765 	 0.388066 	 3664.146558
65 	 0.005291 	 0.365221 	 3664.148059
66 	 0.004532 	 0.413752 	 3664.147240
67 	 0.004352 	 0.329651 	 3664.148196
68 	 0.003453 	 0.420553 	 3664.147240
69 	 0.003318 	 0.357168 	 3664.147650
70 	 0.002774 	 0.415053 	 3664.146831
71 	 0.002729 	 0.357722 	 3664.147786
72 	 0.002234 	 0.414716 	 3664.147513
73 	 0.002381 	 0.346508 	 3664.147786
74 	 0.001913 	 0.385481 	 3664.147786
75 	 0.001978 	 0.367197 	 3664.147923
76 	 0.001643 	 0.420030 	 3664.147513
77 	 0.001697 	 0.374201 	 3664.147377
78 	 0.001420 	 0.423729 	 3664.147513
79 	 0.001572 	 0.345754 	 3664.147377
80 	 0.001382 	 0.385375 	 3664.147240
81 	 0.001471 	 0.345657 	 3664.147240
82 	 0.001242 	 0.415042 	 3664.147240
83 	 0.001355 	 0.362282 	 3664.147513
84 	 0.001220 	 0.451989 	 3664.147513
85 	 0.001401 	 0.333773 	 3664.147650
86 	 0.001092 	 0.471321 	 3664.147650
87 	 0.001316 	 0.378768 	 3664.147513
88 	 0.001271 	 0.378181 	 3664.147513
89 	 0.001344 	 0.371339 	 3664.147377
90 	 0.001012 	 0.578136 	 3664.147513
91 	 0.001233 	 0.383685 	 3664.147513
92 	 0.001273 	 0.390797 	 3664.147240
93 	 0.001296 	 0.347230 	 3664.147377
94 	 0.001019 	 0.536301 	 3664.147377
95 	 0.001191 	 0.385965 	 3664.147650
96 	 0.001272 	 0.374284 	 3664.147513
97 	 0.000930 	 0.585729 	 3664.147650
98 	 0.001135 	 0.395793 	 3664.147377
99 	 0.001194 	 0.366181 	 3664.147650
100 	 0.000978 	 0.512284 	 3664.147513
101 	 0.001209 	 0.377050 	 3664.147650
102 	 0.001275 	 0.372213 	 3664.147650
103 	 0.001056 	 0.465849 	 3664.147650
104 	 0.001319 	 0.334431 	 3664.147650
105 	 0.001118 	 0.485882 	 3664.147650
106 	 0.001305 	 0.343152 	 3664.147513
107 	 0.001074 	 0.436809 	 3664.147513
108 	 0.001234 	 0.367218 	 3664.147513
109 	 0.001007 	 0.498028 	 3664.147513
110 	 0.001242 	 0.363839 	 3664.147513
111 	 0.001034 	 0.513284 	 3664.147650
112 	 0.001255 	 0.367886 	 3664.147650
113 	 0.001085 	 0.439841 	 3664.147513
114 	 0.001303 	 0.331396 	 3664.147650
115 	 0.001066 	 0.435448 	 3664.147377
116 	 0.001138 	 0.395553 	 3664.147240
117 	 0.001245 	 0.371653 	 3664.147240
118 	 0.001064 	 0.544928 	 3664.147513
119 	 0.001219 	 0.393233 	 3664.147240
120 	 0.001257 	 0.371224 	 3664.147240
121 	 0.000951 	 0.491174 	 3664.147240
122 	 0.001187 	 0.387393 	 3664.147240
123 	 0.001225 	 0.360949 	 3664.147513
124 	 0.001098 	 0.445260 	 3664.147513
125 	 0.001240 	 0.355319 	 3664.147513
126 	 0.001045 	 0.498479 	 3664.147650
127 	 0.001259 	 0.366100 	 3664.147650
128 	 0.001055 	 0.458646 	 3664.147650
129 	 0.001250 	 0.363546 	 3664.147513
130 	 0.001135 	 0.444682 	 3664.148059
131 	 0.001336 	 0.324229 	 3664.148059
132 	 0.001031 	 0.438052 	 3664.147923
133 	 0.001258 	 0.358678 	 3664.147923
134 	 0.001052 	 0.421410 	 3664.147786
135 	 0.001162 	 0.388700 	 3664.147786
136 	 0.001189 	 0.379558 	 3664.147786
137 	 0.001243 	 0.339648 	 3664.147786
138 	 0.001037 	 0.485858 	 3664.147786
139 	 0.001261 	 0.354803 	 3664.147786
140 	 0.001082 	 0.405757 	 3664.147786
141 	 0.001190 	 0.435514 	 3664.147923
142 	 0.001262 	 0.359688 	 3664.147786
143 	 0.001141 	 0.431450 	 3664.147786
144 	 0.001288 	 0.400396 	 3664.147786
145 	 0.001328 	 0.361143 	 3664.147786
146 	 0.001097 	 0.447095 	 3664.147786
147 	 0.001287 	 0.366734 	 3664.147786
148 	 0.001081 	 0.427120 	 3664.147786
149 	 0.001204 	 0.387091 	 3664.147786
150 	 0.001231 	 0.390413 	 3664.147786
151 	 0.001296 	 0.362303 	 3664.147923
152 	 0.001090 	 0.470239 	 3664.147923
153 	 0.001353 	 0.347240 	 3664.147923
154 	 0.001036 	 0.447422 	 3664.147923
155 	 0.001380 	 0.344263 	 3664.147786
156 	 0.001111 	 0.429248 	 3664.147786
157 	 0.001292 	 0.383671 	 3664.147786
158 	 0.001374 	 0.349262 	 3664.147786
159 	 0.001082 	 0.462699 	 3664.147650
160 	 0.001402 	 0.340289 	 3664.147786
161 	 0.001212 	 0.455907 	 3664.147650
162 	 0.001439 	 0.358139 	 3664.147923
163 	 0.001185 	 0.397774 	 3664.148059
164 	 0.001311 	 0.373920 	 3664.148196
165 	 0.001088 	 0.485368 	 3664.148196
166 	 0.001418 	 0.335882 	 3664.148059
167 	 0.001191 	 0.403890 	 3664.148196
168 	 0.001346 	 0.359137 	 3664.147786
169 	 0.001206 	 0.416935 	 3664.147923
170 	 0.001319 	 0.346246 	 3664.147923
171 	 0.001182 	 0.452754 	 3664.148059
172 	 0.001396 	 0.339744 	 3664.147923
173 	 0.001171 	 0.437196 	 3664.147923
174 	 0.001313 	 0.369623 	 3664.147923
175 	 0.001075 	 0.542469 	 3664.148059
176 	 0.001302 	 0.381002 	 3664.147923
177 	 0.001362 	 0.333893 	 3664.147923
178 	 0.001154 	 0.437216 	 3664.148059
179 	 0.001318 	 0.393329 	 3664.147513
180 	 0.001326 	 0.374564 	 3664.148059
181 	 0.001020 	 0.609402 	 3664.147923
182 	 0.001340 	 0.378338 	 3664.147923
183 	 0.001503 	 0.345830 	 3664.148059
184 	 0.001199 	 0.412579 	 3664.147923
185 	 0.001332 	 0.390917 	 3664.147923
186 	 0.001422 	 0.346913 	 3664.148196
187 	 0.001180 	 0.457984 	 3664.147923
188 	 0.001413 	 0.330524 	 3664.148059
189 	 0.001175 	 0.442254 	 3664.147786
190 	 0.001446 	 0.352290 	 3664.147786
191 	 0.001242 	 0.424869 	 3664.147650
192 	 0.001320 	 0.381849 	 3664.147923
193 	 0.001413 	 0.336236 	 3664.147650
194 	 0.001117 	 0.497459 	 3664.147923
195 	 0.001305 	 0.348443 	 3664.147513
196 	 0.001129 	 0.479763 	 3664.147786
197 	 0.001285 	 0.388943 	 3664.147513
198 	 0.001313 	 0.376957 	 3664.147786
199 	 0.001341 	 0.367731 	 3664.147650
200 	 0.001081 	 0.512012 	 3664.147923
201 	 0.001329 	 0.360883 	 3664.147650
202 	 0.001073 	 0.485171 	 3664.147786
203 	 0.001395 	 0.341418 	 3664.147786
204 	 0.001187 	 0.447069 	 3664.147786
205 	 0.001394 	 0.341321 	 3664.147786
206 	 0.001185 	 0.455694 	 3664.148059
207 	 0.001471 	 0.340415 	 3664.147923
208 	 0.001221 	 0.417452 	 3664.147786
209 	 0.001356 	 0.361745 	 3664.147786
210 	 0.001135 	 0.449272 	 3664.147786
211 	 0.001350 	 0.334490 	 3664.147650
212 	 0.001122 	 0.461662 	 3664.147786
213 	 0.001395 	 0.353192 	 3664.147650
214 	 0.001127 	 0.450050 	 3664.147786
215 	 0.001336 	 0.360647 	 3664.147650
216 	 0.001143 	 0.473153 	 3664.147786
217 	 0.001352 	 0.369813 	 3664.147923
218 	 0.001169 	 0.479828 	 3664.147786
219 	 0.001338 	 0.356335 	 3664.147513
220 	 0.001127 	 0.456471 	 3664.147650
221 	 0.001332 	 0.343362 	 3664.147513
222 	 0.001068 	 0.413076 	 3664.147513
223 	 0.001170 	 0.378295 	 3664.147377
224 	 0.001228 	 0.369540 	 3664.147513
225 	 0.000978 	 0.521286 	 3664.147240
226 	 0.001202 	 0.417723 	 3664.147513
227 	 0.001216 	 0.385020 	 3664.147513
228 	 0.001312 	 0.356140 	 3664.147650
229 	 0.001113 	 0.482520 	 3664.147650
230 	 0.001347 	 0.374960 	 3664.147786
231 	 0.001080 	 0.466547 	 3664.147650
232 	 0.001245 	 0.369994 	 3664.147786
233 	 0.001116 	 0.466565 	 3664.147786
234 	 0.001346 	 0.360021 	 3664.147923
235 	 0.001171 	 0.381756 	 3664.147650
236 	 0.001194 	 0.405721 	 3664.147513
237 	 0.001216 	 0.386387 	 3664.147513
238 	 0.001214 	 0.375444 	 3664.147650
239 	 0.001337 	 0.365871 	 3664.147513
240 	 0.001049 	 0.552857 	 3664.147923
241 	 0.001257 	 0.400264 	 3664.147786
242 	 0.001279 	 0.367688 	 3664.147923
243 	 0.000967 	 0.521662 	 3664.147923
244 	 0.001200 	 0.407479 	 3664.147786
245 	 0.001298 	 0.337777 	 3664.147650
246 	 0.000985 	 0.498433 	 3664.147513
247 	 0.001160 	 0.390841 	 3664.147786
248 	 0.001256 	 0.345710 	 3664.147786
249 	 0.001028 	 0.465560 	 3664.148059
250 	 0.001294 	 0.345654 	 3664.148059
251 	 0.001094 	 0.419370 	 3664.147786
252 	 0.001281 	 0.379116 	 3664.147923
253 	 0.001294 	 0.327057 	 3664.148059
