-5.000000	0.038462
-4.980000	0.038727
-4.960000	0.038931
-4.940000	0.039076
-4.920000	0.039164
-4.900000	0.039196
-4.880000	0.039174
-4.860000	0.039101
-4.840000	0.038976
-4.820000	0.038803
-4.800000	0.038582
-4.780000	0.038316
-4.760000	0.038006
-4.740000	0.037654
-4.720000	0.037262
-4.700000	0.036830
-4.680000	0.036362
-4.660000	0.035859
-4.640000	0.035321
-4.620000	0.034752
-4.600000	0.034152
-4.580000	0.033524
-4.560000	0.032869
-4.540000	0.032189
-4.520000	0.031485
-4.500000	0.030759
-4.480000	0.030013
-4.460001	0.029249
-4.440001	0.028468
-4.420001	0.027672
-4.400001	0.026862
-4.380001	0.026041
-4.360001	0.025209
-4.340001	0.024370
-4.320001	0.023523
-4.300001	0.022672
-4.280001	0.021818
-4.260001	0.020961
-4.240001	0.020105
-4.220001	0.019251
-4.200001	0.018401
-4.180001	0.017555
-4.160001	0.016716
-4.140001	0.015886
-4.120001	0.015066
-4.100001	0.014259
-4.080001	0.013464
-4.060001	0.012685
-4.040001	0.011923
-4.020001	0.011180
-4.000001	0.010457
-3.980001	0.009756
-3.960001	0.009079
-3.940001	0.008428
-3.920001	0.007803
-3.900001	0.007208
-3.880001	0.006643
-3.860001	0.006110
-3.840001	0.005611
-3.820001	0.005148
-3.800001	0.004722
-3.780001	0.004335
-3.760001	0.003988
-3.740001	0.003684
-3.720001	0.003424
-3.700001	0.003210
-3.680001	0.003043
-3.660001	0.002925
-3.640001	0.002858
-3.620001	0.002844
-3.600001	0.002883
-3.580001	0.002979
-3.560001	0.003132
-3.540001	0.003344
-3.520001	0.003617
-3.500001	0.003953
-3.480001	0.004354
-3.460001	0.004820
-3.440001	0.005354
-3.420002	0.005957
-3.400002	0.006631
-3.380002	0.007379
-3.360002	0.008200
-3.340002	0.009098
-3.320002	0.010073
-3.300002	0.011128
-3.280002	0.012265
-3.260002	0.013484
-3.240002	0.014788
-3.220002	0.016178
-3.200002	0.017656
