-5.000000	-0.839072
-3.000000	0.960170
-1.000000	-0.416147
1.000000	-0.416147
3.000000	0.960170
5.000000	-0.839072


-5.000000	-0.839072
-3.333333	0.927368
-1.666667	-0.981674
0.000000	1.000000
1.666667	-0.981674
3.333333	0.927368
5.000000	-0.839072


-5.000000	-0.839072
-4.230769	-0.570863
-3.461538	0.802161
-2.692308	0.622730
-1.923077	-0.761896
-1.153846	-0.671992
-0.384615	0.718446
0.384615	0.718446
1.153846	-0.671993
1.923077	-0.761896
2.692308	0.622730
3.461538	0.802161
4.230769	-0.570863
5.000000	-0.839072


