-10.000000	0.011343
-9.990000	0.011428
-9.980000	0.011513
-9.969999	0.011598
-9.959999	0.011684
-9.949999	0.011771
-9.939999	0.011859
-9.929998	0.011947
-9.919998	0.012035
-9.909998	0.012124
-9.899998	0.012214
-9.889997	0.012304
-9.879997	0.012395
-9.869997	0.012486
-9.859997	0.012578
-9.849997	0.012671
-9.839996	0.012764
-9.829996	0.012858
-9.819996	0.012952
-9.809996	0.013048
-9.799995	0.013143
-9.789995	0.013240
-9.779995	0.013336
-9.769995	0.013434
-9.759995	0.013532
-9.749994	0.013631
-9.739994	0.013730
-9.729994	0.013831
-9.719994	0.013931
-9.709993	0.014033
-9.699993	0.014135
-9.689993	0.014237
-9.679993	0.014341
-9.669992	0.014445
-9.659992	0.014549
-9.649992	0.014655
-9.639992	0.014761
-9.629992	0.014867
-9.619991	0.014975
-9.609991	0.015083
-9.599991	0.015191
-9.589991	0.015301
-9.579990	0.015411
-9.569990	0.015522
-9.559990	0.015633
-9.549990	0.015745
-9.539989	0.015858
-9.529989	0.015972
-9.519989	0.016086
-9.509989	0.016201
-9.499989	0.016317
-9.489988	0.016434
-9.479988	0.016551
-9.469988	0.016669
-9.459988	0.016787
-9.449987	0.016907
-9.439987	0.017027
-9.429987	0.017148
-9.419987	0.017270
-9.409986	0.017392
-9.399986	0.017515
-9.389986	0.017639
-9.379986	0.017764
-9.369986	0.017889
-9.359985	0.018016
-9.349985	0.018143
-9.339985	0.018271
-9.329985	0.018399
-9.319984	0.018529
-9.309984	0.018659
-9.299984	0.018790
-9.289984	0.018922
-9.279984	0.019054
-9.269983	0.019188
-9.259983	0.019322
-9.249983	0.019457
-9.239983	0.019593
-9.229982	0.019730
-9.219982	0.019867
-9.209982	0.020005
-9.199982	0.020145
-9.189981	0.020285
-9.179981	0.020426
-9.169981	0.020567
-9.159981	0.020710
-9.149981	0.020853
-9.139980	0.020998
-9.129980	0.021143
-9.119980	0.021289
-9.109980	0.021436
-9.099979	0.021584
-9.089979	0.021732
-9.079979	0.021882
-9.069979	0.022032
-9.059978	0.022184
-9.049978	0.022336
-9.039978	0.022489
-9.029978	0.022643
-9.019978	0.022798
-9.009977	0.022954
-8.999977	0.023111
-8.989977	0.023269
-8.979977	0.023428
-8.969976	0.023587
-8.959976	0.023748
-8.949976	0.023909
-8.939976	0.024072
-8.929976	0.024235
-8.919975	0.024400
-8.909975	0.024565
-8.899975	0.024731
-8.889975	0.024899
-8.879974	0.025067
-8.869974	0.025236
-8.859974	0.025407
-8.849974	0.025578
-8.839973	0.025750
-8.829973	0.025923
-8.819973	0.026097
-8.809973	0.026273
-8.799973	0.026449
-8.789972	0.026626
-8.779972	0.026804
-8.769972	0.026984
-8.759972	0.027164
-8.749971	0.027345
-8.739971	0.027528
-8.729971	0.027711
-8.719971	0.027896
-8.709970	0.028081
-8.699970	0.028268
-8.689970	0.028456
-8.679970	0.028645
-8.669970	0.028834
-8.659969	0.029025
-8.649969	0.029217
-8.639969	0.029410
-8.629969	0.029604
-8.619968	0.029800
-8.609968	0.029996
-8.599968	0.030194
-8.589968	0.030392
-8.579967	0.030592
-8.569967	0.030793
-8.559967	0.030995
-8.549967	0.031198
-8.539967	0.031402
-8.529966	0.031607
-8.519966	0.031814
-8.509966	0.032022
-8.499966	0.032230
-8.489965	0.032440
-8.479965	0.032651
-8.469965	0.032864
-8.459965	0.033077
-8.449965	0.033292
-8.439964	0.033508
-8.429964	0.033725
-8.419964	0.033943
-8.409964	0.034162
-8.399963	0.034383
-8.389963	0.034605
-8.379963	0.034828
-8.369963	0.035052
-8.359962	0.035278
-8.349962	0.035505
-8.339962	0.035733
-8.329962	0.035962
-8.319962	0.036192
-8.309961	0.036424
-8.299961	0.036657
-8.289961	0.036891
-8.279961	0.037127
-8.269960	0.037363
-8.259960	0.037602
-8.249960	0.037841
-8.239960	0.038081
-8.229959	0.038323
-8.219959	0.038567
-8.209959	0.038811
-8.199959	0.039057
-8.189959	0.039304
-8.179958	0.039553
-8.169958	0.039802
-8.159958	0.040053
-8.149958	0.040306
-8.139957	0.040560
-8.129957	0.040815
-8.119957	0.041071
-8.109957	0.041329
-8.099957	0.041588
-8.089956	0.041849
-8.079956	0.042111
-8.069956	0.042374
-8.059956	0.042639
-8.049955	0.042905
-8.039955	0.043172
-8.029955	0.043441
-8.019955	0.043711
-8.009954	0.043983
-7.999954	0.044256
-7.989954	0.044531
-7.979954	0.044807
-7.969954	0.045084
-7.959953	0.045363
-7.949953	0.045643
-7.939953	0.045925
-7.929953	0.046208
-7.919952	0.046492
-7.909952	0.046778
-7.899952	0.047066
-7.889952	0.047355
-7.879951	0.047645
-7.869951	0.047937
-7.859951	0.048231
-7.849951	0.048526
-7.839951	0.048822
-7.829950	0.049120
-7.819950	0.049420
-7.809950	0.049721
-7.799950	0.050023
-7.789949	0.050327
-7.779949	0.050633
-7.769949	0.050940
-7.759949	0.051249
-7.749949	0.051559
-7.739948	0.051871
-7.729948	0.052184
-7.719948	0.052499
-7.709948	0.052815
-7.699947	0.053133
-7.689947	0.053453
-7.679947	0.053774
-7.669947	0.054097
-7.659946	0.054421
-7.649946	0.054747
-7.639946	0.055075
-7.629946	0.055404
-7.619946	0.055735
-7.609945	0.056068
-7.599945	0.056402
-7.589945	0.056737
-7.579945	0.057075
-7.569944	0.057414
-7.559944	0.057755
-7.549944	0.058097
-7.539944	0.058441
-7.529943	0.058787
-7.519943	0.059134
-7.509943	0.059483
-7.499943	0.059834
-7.489943	0.060187
-7.479942	0.060541
-7.469942	0.060897
-7.459942	0.061254
