1	0.171845
2	0.000000
3	660.429443
4	-0.673083
5	205.768463
6	527.059875
7	129.358643
8	6.898319
9	71.675308
10	508.036682
11	87.958176
12	-0.047940
13	44.374832
14	502.682373
15	100.614037
16	-3.788597
17	51.094494
18	22.266363
19	56.580143
20	-3.587647
21	41.592720
22	-4.806527
23	25.687277
24	7.424002
25	45.027298
26	-9.126254
27	45.044239
28	8.387235
29	29.249273
30	12.595351
31	34.699135
32	1.349530
33	16.222628
34	17.840738
35	32.722755
36	-9.133438
37	-7.422047
38	16.442480
39	17.403254
40	8.427089
41	-3.644718
42	-16.543728
43	26.386969
44	-7.772638
45	-4.826883
46	-7.536277
47	29.530539
48	2.953260
49	25.025299
50	4.557685
51	18.138577
52	4.995803
53	3.767149
54	-0.033649
55	15.899338
56	15.551915
57	-17.321514
58	-14.521222
59	1.693317
60	25.868492
61	6.966074
62	25.953775
63	4.808356
64	4.015309
65	17.616869
66	7.816212
67	8.133524
68	-14.968655
69	7.805794
70	4.008480
71	-7.685212
72	-2.185809
73	24.408474
74	-34.539509
75	2.711151
76	16.005840
77	15.280850
78	-1.017945
79	16.783106
80	-14.003999
81	-4.645596
82	-16.573963
83	29.340771
84	9.422027
85	-10.050407
86	-13.946539
87	4.250198
88	-11.225306
89	18.371101
90	4.836442
91	11.592639
92	2.409976
93	-5.846185
94	11.939285
95	37.076080
96	-7.522092
97	3.488388
98	-17.929995
99	1.396627
100	5.858387
101	33.116844
