-1.500000	1.895556
-1.490000	1.920786
-1.480000	1.944535
-1.470000	1.966910
-1.460000	1.988007
-1.450000	2.007914
-1.440000	2.026708
-1.430000	2.044460
-1.420000	2.061235
-1.410000	2.077091
-1.400000	2.092081
-1.390000	2.106256
-1.380000	2.119659
-1.370000	2.132334
-1.360000	2.144317
-1.350000	2.155646
-1.340000	2.166353
-1.330000	2.176468
-1.320000	2.186022
-1.310000	2.195039
-1.300000	2.203546
-1.290000	2.211565
-1.280000	2.219119
-1.270000	2.226229
-1.260000	2.232914
-1.250000	2.239192
-1.240000	2.245080
-1.230000	2.250596
-1.220000	2.255755
-1.210000	2.260570
-1.200000	2.265058
-1.190000	2.269230
-1.180000	2.273099
-1.170000	2.276678
-1.160000	2.279977
-1.150000	2.283009
-1.140000	2.285783
-1.130000	2.288310
-1.120000	2.290599
-1.110000	2.292660
-1.100000	2.294502
-1.090000	2.296132
-1.080000	2.297560
-1.070000	2.298793
-1.060000	2.299839
-1.050000	2.300705
-1.040000	2.301399
-1.030000	2.301927
-1.020000	2.302297
-1.010000	2.302514
-1.000000	2.302585
-0.990000	2.302516
-0.980000	2.302313
-0.970000	2.301982
-0.960000	2.301527
-0.950000	2.300956
-0.940000	2.300272
-0.930000	2.299481
-0.920000	2.298589
-0.910000	2.297599
-0.900000	2.296518
-0.890000	2.295348
-0.880000	2.294096
-0.870000	2.292765
-0.860000	2.291360
-0.850000	2.289884
-0.840000	2.288343
-0.830000	2.286740
-0.820000	2.285079
-0.810000	2.283364
-0.800000	2.281598
-0.790000	2.279787
-0.780000	2.277932
-0.770000	2.276038
-0.760000	2.274108
-0.750000	2.272146
-0.740000	2.270155
-0.730000	2.268138
-0.720000	2.266098
-0.710000	2.264039
-0.700000	2.261964
-0.690000	2.259876
-0.680000	2.257777
-0.670000	2.255670
-0.660000	2.253559
-0.650000	2.251447
-0.640000	2.249335
-0.630000	2.247226
-0.620000	2.245124
-0.610000	2.243030
-0.600000	2.240948
-0.590000	2.238879
-0.580000	2.236826
-0.570000	2.234791
-0.560000	2.232777
-0.550000	2.230785
-0.540000	2.228818
-0.530000	2.226878
-0.520000	2.224967
-0.510000	2.223087
-0.500000	2.221239
-0.490000	2.219427
-0.480000	2.217650
-0.470000	2.215912
-0.460000	2.214213
-0.450000	2.212556
-0.440000	2.210942
-0.430000	2.209373
-0.420000	2.207849
-0.410000	2.206373
-0.400000	2.204946
-0.390000	2.203569
-0.380000	2.202243
-0.370000	2.200969
-0.360000	2.199750
-0.350000	2.198585
-0.340000	2.197475
-0.330000	2.196423
-0.320000	2.195428
-0.310000	2.194492
-0.300000	2.193615
-0.290000	2.192798
-0.280000	2.192042
-0.270000	2.191348
-0.260000	2.190716
-0.250000	2.190147
-0.240000	2.189641
-0.230000	2.189199
-0.220000	2.188821
-0.210000	2.188508
-0.200000	2.188260
-0.190000	2.188078
-0.180000	2.187961
-0.170000	2.187910
-0.160000	2.187925
-0.150000	2.188007
-0.140000	2.188155
-0.130000	2.188370
-0.120000	2.188652
-0.110000	2.189000
-0.100000	2.189415
-0.090000	2.189897
-0.080000	2.190446
-0.070000	2.191061
-0.060000	2.191743
-0.050000	2.192491
-0.040000	2.193306
-0.030000	2.194187
-0.020000	2.195134
-0.010000	2.196146
0.000000	2.197225
0.010000	2.198368
0.020000	2.199577
0.030000	2.200851
0.040000	2.202190
0.050000	2.203593
0.060000	2.205061
0.070000	2.206592
0.080000	2.208187
0.090000	2.209845
0.100000	2.211567
0.110000	2.213351
0.120000	2.215198
0.130000	2.217107
0.140000	2.219079
0.150000	2.221112
0.160000	2.223207
0.170000	2.225363
0.180000	2.227580
0.190000	2.229858
0.200000	2.232197
0.210000	2.234596
0.220000	2.237056
0.230000	2.239575
0.240000	2.242155
0.250000	2.244795
0.260000	2.247494
0.270000	2.250253
0.280000	2.253071
0.290000	2.255949
0.300000	2.258887
0.310000	2.261884
0.320000	2.264941
0.330000	2.268057
0.340000	2.271233
0.350000	2.274469
0.360000	2.277764
0.370000	2.281120
0.380000	2.284536
0.390000	2.288012
0.400000	2.291548
0.410000	2.295146
0.420000	2.298805
0.430000	2.302525
0.440000	2.306307
0.450000	2.310152
0.460000	2.314059
0.470000	2.318029
0.480000	2.322062
0.490000	2.326160
0.500000	2.330322
0.510000	2.334549
0.520000	2.338842
0.530000	2.343201
0.540000	2.347627
0.550000	2.352121
0.560000	2.356682
0.570000	2.361313
0.580000	2.366014
0.590000	2.370785
0.600000	2.375627
0.610000	2.380542
0.620000	2.385529
0.630000	2.390591
0.640000	2.395727
0.650000	2.400939
0.660000	2.406227
0.670000	2.411593
0.680000	2.417038
0.690000	2.422562
0.700000	2.428166
0.710000	2.433852
0.720000	2.439621
0.730000	2.445473
0.740000	2.451410
0.750000	2.457433
0.760000	2.463543
0.770000	2.469740
0.780000	2.476027
0.790000	2.482404
0.800000	2.488872
0.810000	2.495433
0.820000	2.502087
0.830000	2.508835
0.840000	2.515679
0.850000	2.522620
0.860000	2.529659
0.870000	2.536797
0.880000	2.544035
0.890000	2.551373
0.900000	2.558814
0.910000	2.566359
0.920000	2.574007
0.930000	2.581760
0.940000	2.589620
0.950000	2.597586
0.960000	2.605661
0.970000	2.613845
0.980000	2.622138
0.990000	2.630542
